outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
vegetarian,mpbamod,Proportion,0.3329087389231966,NA,1.6450618230144145,NA,1.17016402371119,1.00366650407777,Restaurant,C0BE4NDSW26QN,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,-1.3187592342932521,NA,0.886856669153764,1.00076976996582,Restaurant,CB2KHY1C2G9PT,Plant-based
vegetarian,mpbamod,Proportion,-2.8237557888117166,NA,-0.7659602275988981,NA,1.00617365868547,1.00092454040866,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,-0.05749694678281742,NA,0.952132693298233,1.009014112133,Restaurant,EMBVNVD207CC6,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,NA,NA,0.782002071712948,1.00704639918241,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Proportion,-0.8315681379885745,NA,1.735926253395812,NA,1.08283831194576,1.00534292984367,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,0.9187389984222899,NA,0.908498262106802,1.00331317953106,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegetarian,mpbamod,Proportion,0.3669019581410669,NA,2.3449220459945863,NA,1.28475964919569,1.01290466923501,Restaurant,LFZFT3VASXPED,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,1.3703001391992822,NA,0.998308551013073,1.0041183282739,Restaurant,LQ5EH4BKGV61T,Plant-based
vegetarian,mpbamod,Proportion,1.2539017354616926,NA,1.969881377468864,NA,1.4438281800744,1.00122623937372,Restaurant,S8MT0YGD2KTN9,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,1.3162574448077644,NA,0.951507317372951,1.00596363803791,Restaurant,SAFK7ND1HR6XS,Plant-based
vegetarian,mpbamod,Proportion,0.4532356479367988,-0.3949170512258265,0.923364803325526,NA,1.17173947590772,1.00415512600867,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,-0.5760307448096956,NA,0.982140969558794,1.00099416752669,Restaurant,V3Q26BHF3SE2H,Plant-based
vegetarian,mpbamod,Proportion,NA,NA,0.2693915131858333,NA,0.990741725146486,1.00658968644613,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Count,-5.701915196106415,NA,-2.978571662723451,NA,1.00033669714402,1.0044797949829,Restaurant,1SQPTEGYPH0GA,Plant-based
vegetarian,vegan,Count,-3.398707648464195,NA,-1.8449646910266488,NA,1.00336688376453,1.00514165605771,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Count,NA,NA,-3.5871071090575475,NA,0.999392385738536,1.00021681506207,Restaurant,78AY09MVJVTYE,Plant-based
vegetarian,vegan,Count,NA,NA,-4.287094882828021,NA,0.999278187598361,1.00323827022646,Restaurant,9XKJD8DQTH559,Plant-based
vegetarian,vegan,Count,NA,NA,-3.1693894620298835,NA,0.999992625067494,1.00092937411632,Restaurant,C0BE4NDSW26QN,Plant-based
vegetarian,vegan,Count,-3.858725227638069,NA,-3.031646649947709,NA,1.00211265497588,1.00653559109703,Restaurant,CB2KHY1C2G9PT,Plant-based
vegetarian,vegan,Count,-3.4269297845020934,NA,-2.1996907571091944,NA,1.00326114908635,1.00089029208315,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Count,NA,NA,-2.3920887403837967,NA,0.992760975896894,1.00013060251271,Restaurant,EMBVNVD207CC6,Plant-based
vegetarian,vegan,Count,-3.2933845961953927,-4.5461099323341845,-2.754123506723308,NA,1.00372061425435,1.000646092723,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Count,-4.270433122123072,NA,-2.5350119171066257,NA,1.00140448914327,1.00146728854129,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegan,Count,NA,NA,-3.481727166626078,NA,0.995308832467497,1.0084060735781,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegetarian,vegan,Count,-4.147312150593905,NA,-1.465255393373605,NA,1.00164507304088,1.00311625352584,Restaurant,LFZFT3VASXPED,Plant-based
vegetarian,vegan,Count,NA,NA,-1.7303006205250626,NA,0.996740649719223,1.0076939459287,Restaurant,LQ5EH4BKGV61T,Plant-based
vegetarian,vegan,Count,NA,NA,-2.187700300523265,NA,0.998186627338991,1.00473205410534,Restaurant,S8MT0YGD2KTN9,Plant-based
vegetarian,vegan,Count,NA,NA,-1.3260303845634382,NA,0.999288160104334,1.00183193395681,Restaurant,SAFK7ND1HR6XS,Plant-based
vegetarian,vegan,Count,NA,NA,NA,NA,0.966492562286992,1.00614165967215,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Count,NA,NA,-2.4250547188909075,NA,0.999932558841116,1.00355720821628,Restaurant,V3Q26BHF3SE2H,Plant-based
vegetarian,vegan,Count,NA,NA,-4.168289229172382,NA,0.999706385994902,1.0001531270945,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Proportion,-1.4731923764733754,NA,0.39491292412773205,NA,1.02525844632704,1.00434051309498,Restaurant,1SQPTEGYPH0GA,Plant-based
vegetarian,vegetarian,Proportion,NA,NA,0.7360840371420928,NA,0.983188692258135,1.00168070508029,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Proportion,-3.3720091918044903,NA,-0.19668207725285172,NA,1.00425726000542,1.00068144622179,Restaurant,78AY09MVJVTYE,Plant-based
vegetarian,vegetarian,Proportion,NA,NA,0.17074545401450641,NA,0.999031087128995,1.00264706926557,Restaurant,9XKJD8DQTH559,Plant-based
vegetarian,vegetarian,Proportion,-1.2040297725450742,NA,0.43052619930601965,NA,1.03256083729896,1.00161961356275,Restaurant,C0BE4NDSW26QN,Plant-based
vegetarian,vegetarian,Proportion,-0.1439054644760661,NA,0.6767858246987506,NA,1.09203396658099,1.00589182140454,Restaurant,CB2KHY1C2G9PT,Plant-based
vegetarian,vegetarian,Proportion,-0.17919400522129517,NA,0.7626285267237138,NA,1.08956249277134,1.00106247008596,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Proportion,-1.6140786108845493,NA,0.3535874287904712,NA,1.02208684306402,1.00857546725103,Restaurant,EMBVNVD207CC6,Plant-based
vegetarian,vegetarian,Proportion,0.6384029371102883,-0.6453991334916784,1.2034193603540704,NA,1.21154800620792,1.00787401122528,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Proportion,-0.4249624711885598,NA,1.1446879152245282,NA,1.07646090516723,1.01105821284607,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Proportion,-2.3865696744731992,NA,0.3767444022990038,NA,1.01162769281474,1.00154253225495,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegetarian,vegetarian,Proportion,-0.270053739801577,NA,1.3798303714805338,NA,1.09414904553631,1.00506553067515,Restaurant,LFZFT3VASXPED,Plant-based
vegetarian,vegetarian,Proportion,-1.0643567951619972,NA,1.0329924755895015,NA,1.0430438172869,1.00127945121995,Restaurant,LQ5EH4BKGV61T,Plant-based
vegetarian,vegetarian,Proportion,NA,NA,-0.06037229193554701,NA,0.972510796592166,1.00031073446308,Restaurant,S8MT0YGD2KTN9,Plant-based
vegetarian,vegetarian,Proportion,-1.4515203086434807,NA,1.131714968699406,NA,1.03490728719462,1.00286897500096,Restaurant,SAFK7ND1HR6XS,Plant-based
vegetarian,vegetarian,Proportion,0.00923602947393686,-0.9023707638576383,0.49388884967178104,NA,1.10674502342411,1.00371473357392,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Proportion,-0.10986657274627272,NA,0.6129930236865941,NA,1.09499480021035,1.00353945404814,Restaurant,V3Q26BHF3SE2H,Plant-based
vegetarian,vegetarian,Proportion,-1.7640769003215027,NA,0.5710619438972008,NA,1.020738813825,1.00270133922851,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Count,-3.5094067969553473,NA,-2.0620648117496234,NA,1.00300825938264,1.00059779533744,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,mpbamod,Count,NA,NA,-1.7517433792016073,NA,0.998127189723243,1.00475125619859,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Count,-3.906680457065532,NA,-1.8689516278297675,NA,1.00203863160047,1.0017500268395,Restaurant,78AY09MVJVTYE,Plant-based
vegan,mpbamod,Count,NA,NA,NA,NA,0.996307974635731,0.999911625105337,Restaurant,9XKJD8DQTH559,Plant-based
vegan,mpbamod,Count,-2.1469208609869055,NA,-1.1816713385751367,NA,1.01179821682996,1.0033205728697,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,mpbamod,Count,NA,NA,-2.055421007176038,NA,0.999281395341917,1.00358701521142,Restaurant,CB2KHY1C2G9PT,Plant-based
vegan,mpbamod,Count,-3.8236947760786317,NA,-3.045964569420642,NA,1.00218794349664,1.00002966815483,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Count,-2.7797277318755946,NA,-1.4673946493596597,NA,1.00626429156039,1.01029107254963,Restaurant,EMBVNVD207CC6,Plant-based
vegan,mpbamod,Count,NA,NA,-3.074917285320511,NA,0.999342012813521,1.00044750013044,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Count,-2.3289088288268793,NA,-1.0948193101993042,NA,1.00985537417582,1.00419515306413,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Count,-4.807931811030871,NA,-1.9655495632843203,NA,1.00084008187265,1.00243303662331,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,mpbamod,Count,-3.929194123711595,NA,-0.9209579726614169,NA,1.00212680350674,1.00133665349366,Restaurant,LFZFT3VASXPED,Plant-based
vegan,mpbamod,Count,-1.9631346036301363,NA,-0.8323352978692027,NA,1.01423971041329,1.00710956259017,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,mpbamod,Count,-3.6228606943338435,NA,-1.5234209487199204,NA,1.00271912227573,1.00534478126478,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,mpbamod,Count,-6.004018448207063,NA,-1.2823851692931834,NA,1.00033601741408,1.00793615439036,Restaurant,SAFK7ND1HR6XS,Plant-based
vegan,mpbamod,Count,NA,NA,-2.340116307554167,NA,0.998396787441613,1.00540678251287,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Count,-3.4113127283814446,NA,-2.3374287458076757,NA,1.00331069072431,1.00105737080013,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,mpbamod,Count,NA,NA,-4.263198014631416,NA,0.99822581599386,1.00138030371023,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Proportion,-0.4187220854378628,NA,1.4534844407203056,NA,1.08595805555883,1.00184886300923,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,mpbamod,Proportion,NA,NA,1.496514169206985,NA,1.01239694997389,1.00126172857505,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Proportion,NA,NA,1.0410540640321222,NA,0.930974142069476,0.999966647972267,Restaurant,78AY09MVJVTYE,Plant-based
vegan,mpbamod,Proportion,NA,NA,-0.33078095047314715,NA,0.934529250541523,1.00105972352494,Restaurant,9XKJD8DQTH559,Plant-based
vegan,mpbamod,Proportion,-0.4435794706869226,NA,1.626799209165254,NA,1.09641476960814,1.00090303025214,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,mpbamod,Proportion,NA,NA,NA,NA,0.645234571598488,1.00169004324964,Restaurant,CB2KHY1C2G9PT,Plant-based
vegan,mpbamod,Proportion,-0.5997550470149874,NA,0.11073189580682205,NA,1.0568697914772,1.00388746454651,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Proportion,0.3648703051812016,NA,1.155545389810392,NA,1.1598266990618,1.00565058547464,Restaurant,EMBVNVD207CC6,Plant-based
vegan,mpbamod,Proportion,NA,NA,-0.22201622448594613,NA,0.887296500831507,1.00077430532588,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Proportion,0.36959717779540974,NA,2.073782968515689,NA,1.2181902847653,1.00099584273829,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Proportion,1.351581680958727,NA,2.118780662486116,NA,1.50720481258434,1.00186538512982,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,mpbamod,Proportion,0.06310630632949105,NA,2.3689770641034156,NA,1.24223982635465,1.00247887188399,Restaurant,LFZFT3VASXPED,Plant-based
vegan,mpbamod,Proportion,0.7072216006453494,NA,2.002245303540811,NA,1.27035128644007,1.0048551440281,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,mpbamod,Proportion,1.1916650172831507,NA,2.0197979242633854,NA,1.42340184896317,1.00203243861632,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,mpbamod,Proportion,NA,NA,1.4660416661471305,NA,1.00068554078017,1.00197014524792,Restaurant,SAFK7ND1HR6XS,Plant-based
vegan,mpbamod,Proportion,NA,NA,-0.0420431799679388,NA,0.980055659171279,1.00000132448564,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Proportion,-1.6237289608835281,NA,0.2693831703689283,NA,1.02159289091551,1.00006936305831,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,mpbamod,Proportion,-2.9914963592026935,NA,0.42931540139680985,NA,1.00800903387716,0.999944415851621,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Count,-1.6034943330480675,-1.8432261997074066,-1.4005319360845712,NA,1.02032568651305,1.0005007584785,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,vegan,Count,NA,NA,-2.5545984261663723,NA,0.997990272695327,1.00424149719133,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Count,-2.510415229937373,-3.565848966005449,-1.9825684021155279,NA,1.00816061202825,0.999931469400802,Restaurant,78AY09MVJVTYE,Plant-based
vegan,vegan,Count,-3.4702750034470977,-4.261544843935171,-2.994156066421373,NA,1.0031161076237,1.00116797384415,Restaurant,9XKJD8DQTH559,Plant-based
vegan,vegan,Count,-2.478958303788501,-3.182027936657957,-2.0846169108293817,NA,1.0084205397333,1.00010404545235,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,vegan,Count,-1.6208793770748764,-1.9398039548625963,-1.3731340392899802,NA,1.01997344342782,1.00563339414548,Restaurant,CB2KHY1C2G9PT,Plant-based
vegan,vegan,Count,-1.086284337585496,-1.453853546540319,-0.8001933383367459,NA,1.03433859179502,1.00145090755028,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Count,-1.1599866294285717,-1.787351946641744,-0.7499925963300773,NA,1.03187841693432,1.00037686390064,Restaurant,EMBVNVD207CC6,Plant-based
vegan,vegan,Count,-4.228646637528874,NA,-3.244988949032577,NA,1.00145902585095,1.00044411358104,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Count,-1.6484190255937528,-2.1964147803103558,-1.2537829885389795,NA,1.01943171490977,1.00420650909123,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Count,NA,NA,-3.098560719829107,NA,0.996591550751232,1.00127523022667,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,vegan,Count,-2.7176902912270897,NA,-1.3548889154597628,NA,1.00667267113827,0.999937486034792,Restaurant,LFZFT3VASXPED,Plant-based
vegan,vegan,Count,-1.0800544155659155,-2.2004150866023378,-0.49913394689991375,NA,1.0346241037502,1.00461289320113,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,vegan,Count,NA,NA,-2.386016567306789,NA,0.993336961893667,1.00106618951425,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,vegan,Count,-2.230536100546625,NA,-1.0543662907436298,NA,1.01087316529176,1.0025251188773,Restaurant,SAFK7ND1HR6XS,Plant-based
vegan,vegan,Count,-1.1963752407104171,-1.6737411279248835,-0.8424010112141292,NA,1.03070968355908,1.00049681622139,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,vegan,Count,-3.9988512201875466,-5.629488876874839,-3.358134874964881,NA,1.00183566647321,0.999878904583424,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Proportion,NA,NA,-1.0070930262287954,NA,0.886506604191092,1.00087415256094,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,vegetarian,Proportion,NA,NA,0.34829673992455373,NA,0.92565313424198,1.00093538093981,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Proportion,-0.7188282038790461,NA,0.502158320778446,NA,1.05164049657227,1.00986427536218,Restaurant,78AY09MVJVTYE,Plant-based
vegan,vegetarian,Proportion,NA,NA,-0.03504492231622091,NA,0.965704070898908,1.0010038372904,Restaurant,9XKJD8DQTH559,Plant-based
vegan,vegetarian,Proportion,NA,NA,0.24441063146194533,NA,0.987957373932241,1.00274856410327,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,vegetarian,Proportion,-0.18772889214287714,NA,0.869960636936518,NA,1.08969651596708,1.00286896462165,Restaurant,CB2KHY1C2G9PT,Plant-based
vegan,vegetarian,Proportion,-0.9862261623124062,NA,0.7760286032667169,NA,1.04221382723025,1.00230189787889,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Proportion,-3.1877352606659666,NA,0.3534978967246457,NA,1.00673211172701,1.00908660182252,Restaurant,EMBVNVD207CC6,Plant-based
vegan,vegetarian,Proportion,-0.3971192498385097,NA,0.80460455456006,NA,1.07279470282617,1.00076369800855,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Proportion,-2.5509298425545457,NA,1.0881336195105031,NA,1.01840601811054,1.00137656600801,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Proportion,NA,NA,-0.05950319144833788,NA,0.924790029388791,1.00724347185434,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,vegetarian,Proportion,NA,NA,1.1813481449284386,NA,0.989991738370615,1.00357037110689,Restaurant,LFZFT3VASXPED,Plant-based
vegan,vegetarian,Proportion,-0.712234850893757,NA,1.2853075273726484,NA,1.06277200812119,1.00077353999256,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,vegetarian,Proportion,NA,NA,0.2403280602098072,NA,0.968278053286091,1.0021316788501,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,vegetarian,Proportion,NA,NA,0.8249136343614645,NA,0.937262322797036,1.01213629663467,Restaurant,SAFK7ND1HR6XS,Plant-based
vegan,vegetarian,Proportion,NA,NA,-1.0755163930789562,NA,0.955997693279364,1.00180299276282,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Proportion,NA,NA,-1.2223835776404184,NA,0.918955220499292,1.00113667967501,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,vegetarian,Proportion,NA,NA,0.22048536426337167,NA,0.958136958020932,1.00128011008373,Restaurant,W8T41JZK0ZMEP,Plant-based
